molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label
CHEMBL803,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0.4,nM,IC50,9.4,L1210,cell-based format
CHEMBL853,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,22.0,nM,IC50,7.66,CCRF-CEM,cell-based format
CHEMBL210651,Nc1ccn([C@H]2CO[C@@H](CO)S2)c(=O)n1,7540.0,nM,IC50,5.12,Human immunodeficiency virus 1,organism-based format
CHEMBL1201395,Nc1nc(=O)c2ncn([C@H]3C=C[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C3)c2[nH]1,680.0,nM,IC50,6.17,Human immunodeficiency virus type 1 reverse transcriptase,single protein format
CHEMBL38700,Nc1nc(=O)n([C@@H]2C=C[C@H](CO)O2)cc1F,460.0,nM,IC50,6.34,CCRF-CEM,cell-based format
CHEMBL885,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,1.0,nM,IC50,9.0,Human immunodeficiency virus 1,organism-based format
CHEMBL272557,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I,3471.7,nM,IC50,5.46,Unchecked,assay format
CHEMBL109831,Nc1nc(=O)n([C@H]2C=C[C@@H](CO)O2)cc1F,100000.0,nM,IC50,4.0,MT2,cell-based format
CHEMBL1380,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,130.0,nM,IC50,6.89,Unchecked,assay format
CHEMBL1200619,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1.O=S(=O)(O)O,910.0,nM,IC50,6.04,Human immunodeficiency virus 1,organism-based format
CHEMBL1540,Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,3900.0,nM,IC50,5.41,Human herpesvirus 1,organism-based format
CHEMBL356323,Nc1nc2c([nH]1)c(=O)n(CC1CC1)c(=O)n2CC1CC1,6.0,nM,IC50,8.22,Phosphodiesterase 4,protein format
CHEMBL265948,Nc1nc2c(ncn2/C=C2/CC2(CO)CO)c(=O)[nH]1,1300.0,nM,IC50,5.89,NON-PROTEIN TARGET,cell-based format
CHEMBL182,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,1.9,nM,IC50,8.72,ADMET,cell-based format
CHEMBL184,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,100.0,nM,IC50,7.0,Vero,cell-based format
CHEMBL1201129,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,30.0,nM,IC50,7.52,DNA (cytosine-5)-methyltransferase 1,single protein format
CHEMBL484,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,0.024,nM,IC50,10.62,Human herpesvirus 1,organism-based format
CHEMBL1162433,Nc1ncnc2c1ncn2CCOCP(=O)(O)OP(=O)(O)OP(=O)(O)O,17.8,nM,IC50,7.75,Unchecked,assay format
CHEMBL501916,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@@H]1F,3300.0,nM,IC50,5.48,ADMET,assay format
CHEMBL1090,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,62.0,nM,IC50,7.21,Dipeptidyl peptidase IV,cell-based format
CHEMBL3989866,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,7.5,nM,IC50,8.12,Human immunodeficiency virus type 1 integrase,single protein format
CHEMBL1257073,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,2.66,nM,IC50,8.57,Envelope phospholipase F13 (p37),cell-based format
CHEMBL200022,O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)o2)SC1=S,1700.0,nM,IC50,5.77,Anthrax lethal factor,single protein format
CHEMBL666,O=C(O)P(=O)(O)O,800.0,nM,IC50,6.1,Human immunodeficiency virus type 1 reverse transcriptase,single protein format
CHEMBL3318007,O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,2.0,nM,IC50,8.7,Influenza A virus (A/PR/8/34(H1N1)),organism-based format
CHEMBL754,O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],2030.0,nM,IC50,5.69,Human immunodeficiency virus type 1 reverse transcriptase,single protein format
CHEMBL3237547,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,400.0,nM,IC50,6.4,Cytidine deaminase,single protein format
CHEMBL1236475,O=C1N[C@H](O)CCN1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,340.0,nM,IC50,6.47,Cytidine deaminase,single protein format
CHEMBL223228,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,0.09,nM,IC50,10.05,Human immunodeficiency virus 1,organism-based format
CHEMBL4297215,O=C1c2c(O)c(=O)ccn2N([C@@H]2c3ccccc3SCc3c2ccc(F)c3F)[C@@H]2COCCN12,24.0,nM,IC50,7.62,Unchecked,cell-based format
CHEMBL271475,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I,240.0,nM,IC50,6.62,Cowpox virus,organism-based format
CHEMBL70046,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br,150.0,nM,IC50,6.82,NON-PROTEIN TARGET,assay format
CHEMBL54918,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1F,3.0,nM,IC50,8.52,L1210,cell-based format
CHEMBL31634,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,1.0,nM,IC50,9.0,HEL,cell-based format
CHEMBL222280,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1Br,3846.4,nM,IC50,5.42,Unchecked,assay format
CHEMBL1129,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,5.3,nM,IC50,8.28,Unchecked,cell-based format
CHEMBL917,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,0.4,nM,IC50,9.4,Thymidylate synthase,cell-based format
CHEMBL788,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,680.6,nM,IC50,6.17,Unchecked,assay format
CHEMBL1556,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.23,nM,IC50,9.64,Vero,cell-based format
CHEMBL1460,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,100.0,nM,IC50,7.0,Human immunodeficiency virus 1,organism-based format
CHEMBL39999,S=C(NCCc1ccccn1)Nc1ccc(Br)cn1,7.0,nM,IC50,8.15,ADMET,assay format
CHEMBL591804,[N-]=[N+]=N[C@H]1C[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1CO,2760.0,nM,IC50,5.56,CCRF-CEM,cell-based format
