molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type,pchembl_value,target_pref_name,bao_label
CHEMBL1493286,CN(C(=O)CN1C(=O)c2cccc(N)c2C1=O)C1CCCCC1,4292.0,nM,IC50,5.37,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL68500,O=c1[nH]c(=O)c2nc3ccccc3nc2[nH]1,1471.0,nM,IC50,5.83,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1541803,O=C(CN1C(=O)C2CC=C(Cl)CC2C1=O)NCc1ccccc1,7718.0,nM,IC50,5.11,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL3211323,C=CCc1cccc(/C=N/n2c(C)nnc2C)c1O,8192.0,nM,IC50,5.09,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1549677,CC1CN(C2=Nc3cccc4cccc2c34)CC(C)O1,9396.0,nM,IC50,5.03,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1442125,O=C(O)c1ccccc1N=Nc1ccc(O)cc1,8401.0,nM,IC50,5.08,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1332240,COc1ccc(-c2nc(C[S+]([O-])CC(=O)NCc3ccccn3)c(C)o2)cc1,5004.0,nM,IC50,5.30,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1357473,CC(C)CCN(C(=O)CCCSc1nc2ccccc2[nH]1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,3124.0,nM,IC50,5.50,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1378107,C=CCNC(=O)/C(C#N)=C/c1ccccc1[N+](=O)[O-],1103.0,nM,IC50,5.96,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1312914,Nc1c(-c2cccc([N+](=O)[O-])c2)nc2ccccn12,7638.0,nM,IC50,5.12,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1568292,COc1ccc(NC(=O)Nc2cc(C)cc(C)c2)cn1,7148.0,nM,IC50,5.15,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1411766,CCCCN(C(=O)c1ccc([N+](=O)[O-])o1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,2737.0,nM,IC50,5.56,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL41286,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,7308.0,nM,IC50,5.14,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL11475,CC1=CC(=O)c2c(O)ccc(O)c2C1=O,5581.0,nM,IC50,5.25,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1460312,CCCCn1c(=O)[nH]c2nc3cc(NC(C)=O)ccc3nc2c1=O,840.5,nM,IC50,6.08,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1574146,Nc1cccc2c1C(=O)N(Cc1cccc(Cl)c1)C2=O,4968.0,nM,IC50,5.30,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1998429,Cc1ccc(C(=O)N/N=C/c2ccc(-c3ccc(Br)cc3[N+](=O)[O-])o2)o1,10406.0,nM,IC50,4.98,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1478947,COC(=O)c1cc2c(C)cc3ccc(C)cn3c-2c1C(=O)OC,2209.0,nM,IC50,,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1446983,O=C1C=C(O)c2cccc3cccc1c23,6133.0,nM,IC50,5.21,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1385436,Cc1ccc(N2CCN(c3ccc(NCc4nc5ccccc5n4C)cc3)CC2)cc1,2208.0,nM,IC50,,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL2000619,CN(C)c1ccc(/N=C2\C(=O)N(C)c3cccc4c(O)c5ccccc5c2c34)cc1,868.25,nM,IC50,6.06,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1378413,COC(=O)[C@@]1(C#N)[C@@H]2C=CC(C(C)=O)=CN2[C@@H](C(N)=O)[C@@H]1c1ccc(F)cc1,15060.0,nM,IC50,4.82,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1456904,Cn1c(=O)cc2c3c(c(N4CCCCC4)ccc31)C(=O)c1ccccc1-2,4963.0,nM,IC50,5.30,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL88326,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,3047.0,nM,IC50,5.52,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1442453,COc1ccc(Nc2nnc(SCc3cc(=O)n4ccsc4n3)s2)cc1,45508.0,nM,IC50,4.34,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL456295,COc1cc2c(cc1OC)-c1c(OC)c(OC)c(OC)c3ccnc(c13)C2=O,6152.0,nM,IC50,5.21,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1421995,Cc1c(O)ccc(-c2[nH]nc(C(=O)O)c2-c2nc3ccccc3s2)c1O,5408.0,nM,IC50,5.27,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1308993,COCCOC(=O)c1sc(=S)n(CCOC)c1N,5308.0,nM,IC50,5.28,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL282433,Cc1ccccc1NC(=N)Nc1ccccc1C,5205.0,nM,IC50,5.28,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1354016,CC(=O)Nc1ccc2nc3ccccc3nc2c1,5862.0,nM,IC50,5.23,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL1560136,COc1ccc2nc(N3CCCCC3)c(C#N)cc2c1,6284.0,nM,IC50,5.20,Female germline-specific tumor suppressor gld-1,single protein format
CHEMBL12131,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,1600.0,nM,IC50,5.80,Chitinase,single protein format
CHEMBL237819,O=C(Nc1ccc(Cl)cc1)c1cc(I)cc(I)c1O,5800.0,nM,IC50,5.24,Chitinase,single protein format
CHEMBL482487,Cc1ccc(NC(=O)c2cc(I)cc(I)c2O)cc1,1700.0,nM,IC50,5.77,Chitinase,single protein format
CHEMBL484912,COc1ccc(NC(=O)c2cc(I)cc(I)c2O)cc1,8700.0,nM,IC50,5.06,Chitinase,single protein format
CHEMBL395873,O=C(Nc1ccc(F)cc1)c1cc(I)cc(I)c1O,880.0,nM,IC50,6.06,Chitinase,single protein format
CHEMBL391125,O=C(Nc1ccc(Br)cc1)c1cc(I)cc(I)c1O,680.0,nM,IC50,6.17,Chitinase,single protein format
CHEMBL1801794,O=C(Nc1ccc(I)cc1)c1cc(I)cc(I)c1O,630.0,nM,IC50,6.20,Chitinase,single protein format
CHEMBL1801795,CC(C)c1ccc(NC(=O)c2cc(I)cc(I)c2O)cc1,1600.0,nM,IC50,5.80,Chitinase,single protein format
CHEMBL97945,O=C(Nc1ccc(Cl)cc1)c1cc(Cl)cc(Cl)c1O,12400.0,nM,IC50,4.91,Chitinase,single protein format
CHEMBL1801802,COc1ccc(NC(=O)c2cc(Br)cc(Br)c2O)cc1,5500.0,nM,IC50,5.26,Chitinase,single protein format
CHEMBL287542,O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,340.0,nM,IC50,6.47,Chitinase,single protein format
CHEMBL483713,O=C(Nc1ccc(Oc2ccccc2)cc1)c1cc(I)cc(I)c1O,1980.0,nM,IC50,5.70,Chitinase,single protein format
CHEMBL3297930,COc1c(I)cc(I)cc1C(=O)Nc1ccc(Oc2ccccc2)cc1,1280.0,nM,IC50,5.89,Chitinase,single protein format
CHEMBL3298097,CN(C(=O)c1cc(I)cc(I)c1O)c1ccc(Oc2ccccc2)cc1,1810.0,nM,IC50,5.74,Chitinase,single protein format
CHEMBL3298098,COc1c(I)cc(I)cc1C(=O)N(C)c1ccc(Oc2ccccc2)cc1,3710.0,nM,IC50,5.43,Chitinase,single protein format
CHEMBL3298099,O=C(Nc1ccc(Oc2ccccc2)cc1)c1cc(I)cc(I)c1,1060.0,nM,IC50,5.97,Chitinase,single protein format
CHEMBL3298100,Cc1ccc(Oc2ccc(NC(=O)c3cc(I)cc(I)c3O)cc2)cc1,1110.0,nM,IC50,5.96,Chitinase,single protein format
CHEMBL3298101,O=C(Nc1ccc(Oc2ccc(F)cc2)cc1)c1cc(I)cc(I)c1O,1570.0,nM,IC50,5.80,Chitinase,single protein format
CHEMBL3298102,O=C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)c1cc(I)cc(I)c1O,700.0,nM,IC50,6.16,Chitinase,single protein format
CHEMBL3298103,COc1c(I)cc(I)cc1C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,600.0,nM,IC50,6.22,Chitinase,single protein format
CHEMBL3298104,O=C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)c1cc(I)cc(I)c1,870.0,nM,IC50,6.06,Chitinase,single protein format
CHEMBL3298105,O=C(Nc1ccc(Oc2cccc(Cl)c2)cc1)c1cc(I)cc(I)c1O,1740.0,nM,IC50,5.76,Chitinase,single protein format
CHEMBL3298106,O=C(Nc1ccc(Oc2ccccc2Cl)cc1)c1cc(I)cc(I)c1O,1200.0,nM,IC50,5.92,Chitinase,single protein format
CHEMBL3298107,O=C(Nc1ccc2ccccc2c1)c1cc(I)cc(I)c1O,940.0,nM,IC50,6.03,Chitinase,single protein format
CHEMBL3298108,COc1c(I)cc(I)cc1C(=O)Nc1ccc2ccccc2c1,890.0,nM,IC50,6.05,Chitinase,single protein format
CHEMBL3298109,O=C(Nc1ccc2ccccc2c1)c1cc(I)cc(I)c1,1290.0,nM,IC50,5.89,Chitinase,single protein format
CHEMBL3298110,O=C(Nc1ccc(-c2ccccc2)cc1)c1cc(I)cc(I)c1O,470.0,nM,IC50,6.33,Chitinase,single protein format
CHEMBL3298111,Cc1ccc(-c2ccc(NC(=O)c3cc(I)cc(I)c3O)cc2)cc1,990.0,nM,IC50,6.00,Chitinase,single protein format
CHEMBL3298112,O=C(Nc1ccc(-c2ccc(Cl)cc2)cc1)c1cc(I)cc(I)c1O,370.0,nM,IC50,6.43,Chitinase,single protein format
CHEMBL3577758,Cc1nccc2c3ccc(OCc4ccc(Cl)cc4)cc3n(Cc3ccc(Cl)cc3)c12,2080.0,nM,IC50,5.68,Chitinase,tissue-based format
CHEMBL3577757,Cc1c2[nH]c3cc(OCc4ccc(Cl)cc4)ccc3c2cc[n+]1Cc1ccc(Cl)cc1.[Br-],1430.0,nM,IC50,5.84,Chitinase,tissue-based format
CHEMBL3577754,COc1ccc2c(c1)[nH]c1c(C)[n+](Cc3ccc(Cl)cc3)ccc12.[Br-],3490.0,nM,IC50,5.46,Chitinase,tissue-based format
CHEMBL3577753,COc1ccc2c(c1)[nH]c1c(C)[n+](CC3CC3)ccc12.[Br-],3570.0,nM,IC50,5.45,Chitinase,tissue-based format
CHEMBL486817,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,7080.0,nM,IC50,5.15,Chitinase,tissue-based format
CHEMBL269538,COc1ccc2c(c1)[nH]c1c(C)nccc12,7060.0,nM,IC50,5.15,Chitinase,tissue-based format
CHEMBL12014,Cc1nccc2c1[nH]c1ccccc12,7330.0,nM,IC50,5.13,Chitinase,tissue-based format
CHEMBL275224,c1ccc2c(c1)[nH]c1cnccc12,8460.0,nM,IC50,5.07,Chitinase,tissue-based format
CHEMBL3739659,Cn1nnc(O)c1C(=O)Nc1ccc(Oc2ccccc2)cc1,4690.0,nM,IC50,5.33,Chitinase,single protein format
CHEMBL3740441,O=C(Nc1ccc(Oc2ccccc2)cc1)c1c(O)nnn1CC1CCCCC1,5110.0,nM,IC50,5.29,Chitinase,single protein format
CHEMBL3741098,O=C(Nc1ccc(Oc2ccccc2)cc1)c1c(OCc2ccccc2)nnn1CC1CCCCC1,520.0,nM,IC50,6.28,Chitinase,single protein format
CHEMBL3740813,O=C(Nc1ccc(Oc2ccccc2)cc1)c1nn(Cc2ccccc2)nc1OCc1ccccc1,410.0,nM,IC50,6.39,Chitinase,single protein format
CHEMBL3740895,O=C(Nc1ccc(Oc2ccccc2)cc1)c1c(OCc2ccccc2)nnn1Cc1ccccc1,410.0,nM,IC50,6.39,Chitinase,single protein format
CHEMBL2093188,O=C(Nc1nc2c(s1)CSc1ccccc1-2)C1COc2ccccc2O1,1.42,ug.mL-1,IC50,,Onchocerca lienalis,organism-based format
CHEMBL1304363,O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(Cl)s1,0.3443,ug.mL-1,IC50,,Onchocerca lienalis,organism-based format
CHEMBL2093271,CCOC(=O)N1CCc2c(sc(NC(=O)c3nc4ccccc4s3)c2C(N)=O)C1,1.75,ug.mL-1,IC50,,Onchocerca lienalis,organism-based format
CHEMBL2093250,CCn1nnc2c(N3CCN(C(c4ccccc4)c4ccccc4)CC3)ncnc21,1.48,ug.mL-1,IC50,,Onchocerca lienalis,organism-based format
CHEMBL1713227,C(=C/c1nc(-c2ccncc2)no1)\c1ccccc1,12400.0,nM,IC50,4.91,Protein skinhead-1,assay format
CHEMBL1462886,COc1ccc(Nc2nc(C(=O)NCCCN3CCOCC3)cs2)cc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1732513,O=C(CSc1nc(-c2ccco2)cc(C(F)(F)F)n1)NC1CCCCCCC1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1580176,Cc1ccc(NC(=S)NC(=O)C2CC2)c(C)c1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1312057,O=C(Nc1nccs1)c1ccc(-c2ccc(F)cc2)o1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1881925,N#Cc1ccccc1OCC(O)CS(=O)(=O)c1ccccc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1344582,O=C(/C=C/Nc1ccc(F)cc1F)c1cccs1,73400.0,nM,IC50,4.13,Protein skinhead-1,assay format
CHEMBL1882185,Cc1cccc(C(=O)N(Cc2cccs2)C2CCS(=O)(=O)C2)c1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1446343,O=C(Nc1ccc(Cl)cc1)C(c1ccccc1)N(CCO)CCO,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1509727,Cc1nc2ccccc2cc1OCc1ccc(F)cc1,12200.0,nM,IC50,4.91,Protein skinhead-1,assay format
CHEMBL1509778,O=C(Nc1nc2c(ccc3ccccc32)s1)c1ccco1,14900.0,nM,IC50,4.83,Protein skinhead-1,assay format
CHEMBL1502319,O=S(=O)(c1cccc2c(S(=O)(=O)N3CCCC3)cccc12)N1CCCC1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1564100,N=C(NOC(=O)c1cccc(Cl)c1)c1cccnc1,86400.0,nM,IC50,4.06,Protein skinhead-1,assay format
CHEMBL1531150,Clc1ccc(-c2nc3cc(CN4CCCCC4)ccc3o2)cc1,4150.0,nM,IC50,5.38,Protein skinhead-1,assay format
CHEMBL1502407,Fc1ccc(Nc2cccc3nccnc23)cc1,34100.0,nM,IC50,4.47,Protein skinhead-1,assay format
CHEMBL1733096,C=CCSc1nnc2c(n1)-c1cccc3cccc-2c13,18200.0,nM,IC50,4.74,Protein skinhead-1,assay format
CHEMBL1414754,O=C(/C=C/c1ccco1)Nc1ccc(Oc2ccccc2)cc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1571345,CN1/C(=C/C(=O)CSc2ccccc2C(=O)O)C(C)(C)c2ccccc21,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1580249,CCc1ccc(NC(=O)c2cc(-c3ccco3)on2)cc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1362717,NC(=O)C1CCCN(C(=O)NC2CCCCC2)C1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1487823,Cc1cc(C(=O)CSc2nnc(C3COc4ccccc4O3)n2C)c(C)n1-c1ccc(F)cc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1462974,COc1cc2nc(C3CC3)n(NC(=O)c3ccc(Cl)cc3)c(=O)c2cc1OC,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL367376,O=C1NC2C(=CC(O)C(O)C2O)c2cc3c(c(O)c21)OCO3,24000.0,nM,IC50,4.62,Protein skinhead-1,assay format
CHEMBL1351908,CC(C)c1ccc(-c2nc3ccccc3s2)cc1,75600.0,nM,IC50,4.12,Protein skinhead-1,assay format
CHEMBL1571279,Cc1ccc(NC2=NC(=O)/C(=C\c3ccc(C)s3)S2)cc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1344611,Clc1ccc(Nc2ncnc3c2cnn3-c2ccccc2)cc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1541442,O=C(C1CCCCC1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1315447,Cc1c(-c2csc(N)n2)c2ccccc2n1C,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1424001,CSCC[C@H](N)C(=O)N1CCC(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)CC1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1502439,COc1cccc(NC(=O)C2CCCN(c3ncnc4c3nc3n4CCCCC3)C2)c1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1492008,O=C(O)c1ccc(S(=O)(=O)c2ccccc2)cc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1532349,c1ccc(-c2ccc(-n3ccnc3)cc2)cc1,6110.0,nM,IC50,5.21,Protein skinhead-1,assay format
CHEMBL1509866,O=C(CSc1nnc(CN2CCOCC2)n1-c1ccc(Cl)cc1)N1CCc2ccccc21,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1452389,Cn1ncc2c(NCCc3ccccc3)nc(Cl)nc21,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1375292,CN(C)c1ccc(C(=O)/C=C/c2ccccc2)cc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1713652,O=C(COC(=O)C12CC3CC(CC(O)(C3)C1)C2)Nc1cccc(Br)c1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1532351,O=C(Nc1ccccc1Oc1ccccc1)c1cccs1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1463023,Fc1cccc(CSc2ccc(-c3ccco3)nn2)c1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1392046,Cc1ccc(-c2[nH]ncc2/C=C(\C#N)C(=O)NC2CCCCC2)cc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1407390,Brc1ccc(-c2nc(-c3ccccc3)no2)o1,14100.0,nM,IC50,4.85,Protein skinhead-1,assay format
CHEMBL1327828,c1csc(-c2ccc3ccccc3n2)c1,35100.0,nM,IC50,4.46,Protein skinhead-1,assay format
CHEMBL1322920,COc1ccccc1NC(=O)CSc1nnc(-c2ccncc2)o1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1609945,Cc1cc(F)ccc1S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NCc1ccc2c(c1)OCO2,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1312130,COc1ccc(/C=C/C(=O)c2nc3ccccc3n2CC(=O)c2ccc(OC)cc2)cc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1462983,Clc1ccc(-c2csc(-c3ccncc3)n2)cc1,4450.0,nM,IC50,5.35,Protein skinhead-1,assay format
CHEMBL1541736,COCCCn1c(=O)c2ccccc2n(Cc2cccc(C)c2)c1=O,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1352263,COc1ccc(CN2CCN(Cc3ccco3)CC2)cc1.O=C(O)C(=O)O,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1424200,CCOC(=O)c1c(-c2cccs2)csc1NC(=O)CN1CC(C)OC(C)C1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1480974,Cc1ccc(NC(=O)c2cc(-c3ccco3)on2)cc1C,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1392244,CCOC(=O)c1ccc(Nc2nnc(C(C)(C)C)c(O)n2)cc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1510155,CC(C)OC(=O)CSc1nnc(SCc2cccc3ccccc23)s1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL489947,CSc1nc(-c2ccco2)nn1C(=O)c1ccc(C)cc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1510128,Clc1ccc(-c2nnc(-c3cccnc3)o2)cc1,30100.0,nM,IC50,4.52,Protein skinhead-1,assay format
CHEMBL1173036,O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc2c(c1)oc(=O)c1ccccc12,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1312363,C#CCN1C(=O)S/C(=C/C=C/c2ccc(N(C)C)cc2)C1=O,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1541584,O=C(Nc1ccc(Cl)cc1Cl)C1=Cc2ccccc2OC1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1407512,C=CCNc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,23700.0,nM,IC50,4.62,Protein skinhead-1,assay format
CHEMBL1528253,COC(=O)c1[nH]c(C)c(C(=O)C2=C(O)C(=O)N(CCCN3CCOCC3)C2c2ccccn2)c1C,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL286593,Cc1cc(-c2nc3cc(F)ccc3s2)ccc1N,19100.0,nM,IC50,4.72,Protein skinhead-1,assay format
CHEMBL1502660,COc1ccc(Cl)cc1C(=O)Nc1ccccc1N1CCCCC1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1580407,COc1ccc(-c2ccc(/C=C3/C(=N)N4C(C)=CSC4=NC3=O)o2)c([N+](=O)[O-])c1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1414989,Clc1ccccc1-c1ncc(-c2ccccc2)o1,37300.0,nM,IC50,4.43,Protein skinhead-1,assay format
CHEMBL1234578,Nc1cccc2cc(S(=O)(=O)O)ccc12,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1384647,COc1cccc(C(c2sc3ncnn3c2O)N2CC(C)OC(C)C2)c1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1603011,CCn1nnc2sc3c(c2c1=O)CCC(C)C3,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1333960,Cc1cc(NC(=O)CCc2ccc(C)o2)no1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1470702,c1ccc(-c2cc3nccc(-c4ccccn4)n3n2)cc1,47000.0,nM,IC50,4.33,Protein skinhead-1,assay format
CHEMBL1470592,COC(=O)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1882098,Fc1ccc(-c2nc3ccc(Cl)cn3c2Cc2ccsc2)cc1,70350.0,nM,IC50,4.15,Protein skinhead-1,assay format
CHEMBL1564383,O=C(Nc1cc(-c2ccccc2)[nH]n1)c1ccccc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1453914,Cc1ccc(/C=C/c2ccc3cccc(O)c3n2)s1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1312368,CCOc1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL83371,O=c1c2ccccc2sc2ccccc12,59300.0,nM,IC50,4.23,Protein skinhead-1,assay format
CHEMBL1502576,Cc1cccc2cc(C#N)c(N3CCCC3)nc12,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1902581,C=CCC1CCCCC1=C(C#N)c1ccccc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1525420,Cc1cc(C)c(NC(=O)COC(=O)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)c(Cl)c1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1424241,O=C(Nc1ccc(Cl)cc1Cl)c1ccc(Br)o1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1352464,CCC(=O)Nc1nc(CC(=O)Nc2ccccc2OC)cs1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1486052,CCOCC(=O)Nc1ccc(C)c(Cl)c1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1453890,Cc1cccc(NC(=O)NCc2ccc3c(c2)cc(C)n3C)c1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1323007,Cc1ccc2c(c1)c(C)c(C)n2CC(O)Cn1nnc2ccccc21,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL225354,COc1cc(C(=O)Nc2nccs2)cc(OC)c1OC,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1570368,O=C(c1cccc(F)c1)N1CCN(c2cccc(C(F)(F)F)c2)CC1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1374279,Cc1nc(NC(=O)C2CC3CCCC(C2)C3=O)sc1C,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1520524,O=C(Nc1ccc([N+](=O)[O-])cc1)c1ccccc1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1570371,Cc1ccc2nc(NC(=O)c3ccco3)sc2c1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1510212,c1ccc(Oc2cc(-c3ccccc3)ncn2)cc1,17400.0,nM,IC50,4.76,Protein skinhead-1,assay format
CHEMBL2144411,CC1OC(c2ccccc2)OC2COC(c3ccccc3)OC12,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1402568,CCOC(=O)N1CCN(c2ncnc3c2cnn3-c2ccc(OC)cc2)CC1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1902266,CCCS(=O)(=O)NC(=O)C1(C)CCN(C(=O)c2cccc(C)c2C)C1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1588034,Fc1ccc(CNc2nc(-c3ccccc3)nc3ccccc23)cc1,32900.0,nM,IC50,4.48,Protein skinhead-1,assay format
CHEMBL1610071,O=C1CN(C(=O)c2ccc(Br)o2)C(c2ccccc2)c2cc(Br)ccc2N1,83600.0,nM,IC50,4.08,Protein skinhead-1,assay format
CHEMBL1902073,Clc1cccc(-c2nc3ccc(Br)cn3c2Cc2ccccc2)c1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1431735,COc1ccccc1NC(=O)CN1CCN(C2c3ccccc3-c3ccccc32)CC1,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1493273,Clc1ccc(OCCSc2ncccn2)cc1,43900.0,nM,IC50,4.36,Protein skinhead-1,assay format
CHEMBL1564386,c1ccc2sc(SCc3ccc(-c4nnco4)cc3)nc2c1,32700.0,nM,IC50,4.49,Protein skinhead-1,assay format
CHEMBL1345085,Cc1cccc(NC2=NC(=O)/C(=C/c3cccn3C)S2)c1C,100000.0,nM,IC50,,Protein skinhead-1,assay format
CHEMBL1470831,COc1ccccc1C(=O)Nc1ccc2c(c1)nc(CCNC(=O)c1ccccc1)n2C,100000.0,nM,IC50,,Protein skinhead-1,assay format
