molecule_chembl_id,canonical_smiles,standard_type,standard_value,target_chembl_id,bioactivity,num_h_donors,num_h_acceptors,mol_weight,num_rotatable_bonds,passes_lipinski
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,45240.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,19210.0,CHEMBL2406894,inactive,0,3,204.298,1,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,16000.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL573,O=C(O)c1cccnc1,IC50,500000.0,CHEMBL386,inactive,1,2,123.11099999999998,1,True
CHEMBL573,O=C(O)c1cccnc1,IC50,500000.0,CHEMBL382,inactive,1,2,123.11099999999998,1,True
CHEMBL573,O=C(O)c1cccnc1,IC50,500000.0,CHEMBL612545,inactive,1,2,123.11099999999998,1,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,28.02,CHEMBL2362975,active,4,6,176.124,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,400.0,CHEMBL2903,active,2,3,236.29599999999996,2,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,28200.0,CHEMBL6020,inactive,2,2,372.55300000000017,1,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,135000.0,CHEMBL6020,inactive,3,5,323.13199999999995,6,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,135000.0,CHEMBL6020,inactive,2,4,248.30700000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,135000.0,CHEMBL6020,inactive,3,5,392.4670000000002,2,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,135000.0,CHEMBL6020,inactive,3,5,374.4770000000001,2,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,28200.0,CHEMBL6020,inactive,2,2,372.55300000000017,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,,CHEMBL613642,unknown,2,2,372.55300000000017,1,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,20210.0,CHEMBL5573,inactive,0,3,204.298,1,True
CHEMBL573,O=C(O)c1cccnc1,IC50,518230.0,CHEMBL1929,inactive,1,2,123.11099999999998,1,True
CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,IC50,1000000.0,CHEMBL6020,inactive,1,6,361.37300000000005,2,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,1000000.0,CHEMBL6020,inactive,0,3,204.298,1,True
CHEMBL1200600,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,IC50,100900.0,CHEMBL6020,inactive,2,4,376.46800000000013,1,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,1000000.0,CHEMBL6020,inactive,2,4,248.30700000000002,2,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,957900.0,CHEMBL6020,inactive,3,5,323.13199999999995,6,True
CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,IC50,10000.0,CHEMBL6020,inactive,2,2,296.4100000000001,0,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,33030.0,CHEMBL6020,inactive,3,5,374.4770000000001,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,101700.0,CHEMBL6020,inactive,3,5,392.4670000000002,2,True
CHEMBL455,CC(=O)NS(=O)(=O)c1ccc(N)cc1,IC50,1000000.0,CHEMBL6020,inactive,2,4,214.246,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,751200.0,CHEMBL6020,inactive,2,3,236.29599999999996,2,True
CHEMBL424,O=C(O)c1ccccc1O,IC50,15000000.0,CHEMBL614818,inactive,2,2,138.12199999999999,1,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,7000.0,CHEMBL612557,intermediate,3,5,392.4670000000002,2,True
CHEMBL1140,NC(=O)c1cccnc1,IC50,10000.0,CHEMBL612557,inactive,1,2,122.12699999999997,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,28200.0,CHEMBL6020,inactive,2,2,372.55300000000017,1,True
CHEMBL1509,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,IC50,16400.0,CHEMBL6020,inactive,0,3,366.50100000000015,0,True
CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,IC50,14000.0,CHEMBL6020,inactive,2,2,296.4100000000001,0,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,133000.0,CHEMBL6020,inactive,3,5,374.4770000000001,2,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,133000.0,CHEMBL6020,inactive,3,5,323.13199999999995,6,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,133000.0,CHEMBL6020,inactive,2,4,248.30700000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,133000.0,CHEMBL6020,inactive,3,5,392.4670000000002,2,True
CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,IC50,133000.0,CHEMBL6020,inactive,1,6,361.37300000000005,2,True
CHEMBL1657,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,IC50,133000.0,CHEMBL6020,inactive,0,4,351.47100000000006,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,133000.0,CHEMBL6020,inactive,2,3,236.29599999999996,2,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,133000.0,CHEMBL5748,inactive,2,2,372.55300000000017,1,True
CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,IC50,133000.0,CHEMBL5748,inactive,2,2,296.4100000000001,0,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,133000.0,CHEMBL5748,inactive,3,5,374.4770000000001,2,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,133000.0,CHEMBL5748,inactive,2,4,248.30700000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,133000.0,CHEMBL5748,inactive,3,5,392.4670000000002,2,True
CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,IC50,133000.0,CHEMBL5748,inactive,1,6,361.37300000000005,2,True
CHEMBL1657,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,IC50,133000.0,CHEMBL5748,inactive,0,4,351.47100000000006,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,133000.0,CHEMBL5748,inactive,2,3,236.29599999999996,2,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,133000.0,CHEMBL5918,inactive,2,2,372.55300000000017,1,True
CHEMBL1509,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,IC50,133000.0,CHEMBL5918,inactive,0,3,366.50100000000015,0,True
CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,IC50,133000.0,CHEMBL5918,inactive,2,2,296.4100000000001,0,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,133000.0,CHEMBL5918,inactive,3,5,374.4770000000001,2,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,133000.0,CHEMBL5918,inactive,3,5,323.13199999999995,6,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,133000.0,CHEMBL5918,inactive,2,4,248.30700000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,133000.0,CHEMBL5918,inactive,3,5,392.4670000000002,2,True
CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,IC50,133000.0,CHEMBL5918,inactive,1,6,361.37300000000005,2,True
CHEMBL1657,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,IC50,133000.0,CHEMBL5918,inactive,0,4,351.47100000000006,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,133000.0,CHEMBL5918,inactive,2,3,236.29599999999996,2,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,51000.0,CHEMBL1743128,inactive,2,2,372.55300000000017,1,True
CHEMBL1509,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,IC50,37900.0,CHEMBL1743128,inactive,0,3,366.50100000000015,0,True
CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,IC50,133000.0,CHEMBL1743128,inactive,2,2,296.4100000000001,0,True
CHEMBL650,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,IC50,40970.0,CHEMBL1743128,inactive,3,5,374.4770000000001,2,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,133000.0,CHEMBL1743128,inactive,3,5,323.13199999999995,6,True
CHEMBL1043,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,IC50,133000.0,CHEMBL1743128,inactive,2,4,248.30700000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,133000.0,CHEMBL1743128,inactive,3,5,392.4670000000002,2,True
CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,IC50,133000.0,CHEMBL1743128,inactive,1,6,361.37300000000005,2,True
CHEMBL1657,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,IC50,133000.0,CHEMBL1743128,inactive,0,4,351.47100000000006,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,133000.0,CHEMBL1743128,inactive,2,3,236.29599999999996,2,True
CHEMBL1200881,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,IC50,133000.0,CHEMBL6020,inactive,5,9,493.94400000000024,3,True
CHEMBL1200881,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,IC50,133000.0,CHEMBL5748,inactive,5,9,493.94400000000024,3,True
CHEMBL1200881,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,IC50,133000.0,CHEMBL5918,inactive,5,9,493.94400000000024,3,True
CHEMBL1200881,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,IC50,133000.0,CHEMBL1743128,inactive,5,9,493.94400000000024,3,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,800.0,CHEMBL215,active,2,3,236.29599999999996,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,340000.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,260000.0,CHEMBL612545,inactive,4,6,176.124,2,True
CHEMBL514800,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,IC50,30.0,CHEMBL275,active,1,7,460.5080000000002,8,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,3429.0,CHEMBL612545,intermediate,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL230,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL2949,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,100000.0,CHEMBL215,inactive,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,100000.0,CHEMBL215,inactive,2,3,236.29599999999996,2,True
CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,IC50,293.16,CHEMBL391,active,1,6,361.37300000000005,2,True
CHEMBL1434,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,IC50,9070.0,CHEMBL614781,intermediate,5,9,457.48300000000023,3,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,3480.0,CHEMBL2362975,intermediate,4,6,176.124,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,,CHEMBL5658,unknown,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,1700.0,CHEMBL215,intermediate,2,3,236.29599999999996,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,800.0,CHEMBL215,active,2,3,236.29599999999996,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,21400.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,895000.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,163000.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,15350.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,26.77,CHEMBL2362975,active,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,26.77,CHEMBL2362975,active,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,14000.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,50000.0,CHEMBL614818,inactive,2,2,372.55300000000017,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,50000.0,CHEMBL400,inactive,2,2,372.55300000000017,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,44140.0,CHEMBL387,inactive,2,2,372.55300000000017,1,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,38020.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,1350.0,CHEMBL312,intermediate,2,3,236.29599999999996,2,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,590.0,CHEMBL612545,active,2,2,372.55300000000017,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,80000.0,CHEMBL390,inactive,2,2,372.55300000000017,1,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,155380.0,CHEMBL3728,inactive,4,6,176.124,2,True
CHEMBL1434,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,IC50,31280.0,CHEMBL612557,inactive,5,9,457.48300000000023,3,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,142100.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,,CHEMBL612545,unknown,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,8.25,CHEMBL2362975,active,4,6,176.124,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,800.0,CHEMBL612557,active,3,5,392.4670000000002,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,144000.0,CHEMBL3318,inactive,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,11200.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,7.8,CHEMBL612545,active,3,5,392.4670000000002,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,100000.0,CHEMBL4296513,inactive,3,5,392.4670000000002,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,64000.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,42000.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,23.4,CHEMBL2362975,active,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,,CHEMBL612545,unknown,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,24.5,CHEMBL2362975,active,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,3540.0,CHEMBL2362975,intermediate,4,6,176.124,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,8300.0,CHEMBL612557,intermediate,3,5,392.4670000000002,2,True
CHEMBL130,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,IC50,7740.0,CHEMBL354,intermediate,3,5,323.13199999999995,6,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,9.6,CHEMBL2362975,active,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,15.74,CHEMBL2362975,active,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,17.38,CHEMBL2362975,active,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,3.31,CHEMBL2362975,active,4,6,176.124,2,True
CHEMBL1140,NC(=O)c1cccnc1,IC50,9900000.0,CHEMBL364,inactive,1,2,122.12699999999997,1,True
CHEMBL1140,NC(=O)c1cccnc1,IC50,51000.0,CHEMBL612545,inactive,1,2,122.12699999999997,1,True
CHEMBL1140,NC(=O)c1cccnc1,IC50,88000.0,CHEMBL4506,inactive,1,2,122.12699999999997,1,True
CHEMBL1140,NC(=O)c1cccnc1,IC50,40000.0,CHEMBL2311240,inactive,1,2,122.12699999999997,1,True
CHEMBL1140,NC(=O)c1cccnc1,IC50,118000.0,CHEMBL4506,inactive,1,2,122.12699999999997,1,True
CHEMBL1140,NC(=O)c1cccnc1,IC50,5500000.0,CHEMBL612848,inactive,1,2,122.12699999999997,1,True
CHEMBL1140,NC(=O)c1cccnc1,IC50,50000000.0,CHEMBL612888,inactive,1,2,122.12699999999997,1,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,9500.0,CHEMBL614781,intermediate,3,5,392.4670000000002,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,20300.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,12600.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,2500.0,CHEMBL612557,intermediate,3,5,392.4670000000002,2,True
CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,IC50,20000.0,CHEMBL364,inactive,1,6,361.37300000000005,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,13.23,CHEMBL2362975,active,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,39000.0,CHEMBL2362975,inactive,4,6,176.124,2,True
CHEMBL1434,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,IC50,4900.0,CHEMBL614781,intermediate,5,9,457.48300000000023,3,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,38770.0,CHEMBL4296527,inactive,4,6,176.124,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,1.0,CHEMBL612422,active,3,5,392.4670000000002,2,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,14530.0,CHEMBL612518,inactive,2,2,372.55300000000017,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,13530.0,CHEMBL613508,inactive,2,2,372.55300000000017,1,True
CHEMBL710,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,IC50,17830.0,CHEMBL390,inactive,2,2,372.55300000000017,1,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,,CHEMBL220,unknown,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,,CHEMBL3383,unknown,4,6,176.124,2,True
CHEMBL196,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,IC50,,CHEMBL5763,unknown,4,6,176.124,2,True
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,IC50,19200.0,CHEMBL5979,inactive,0,3,204.298,1,True
CHEMBL93,CC(c1cc2ccccc2s1)N(O)C(N)=O,IC50,2410.0,CHEMBL612545,intermediate,2,3,236.29599999999996,2,True
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,IC50,10700.0,CHEMBL612557,inactive,3,5,392.4670000000002,2,True
